run_id,strategy,pesticide_threshold,season,plot_x,plot_y,grain_tha,pest_loss_tha,spray_count,resistant_fraction
threshold_2,threshold,0.1,1,6,4,3.368911891232648,0.6386657087673522,10,0.195
threshold_2,threshold,0.1,1,7,4,3.3292208638748564,0.678356736125143,10,0.195
threshold_2,threshold,0.1,1,8,4,3.283698926570017,0.7238786734299834,10,0.195
threshold_2,threshold,0.1,1,9,4,3.4113769583452904,0.5962006416547102,10,0.195
threshold_2,threshold,0.1,1,0,5,3.4095692997960425,0.5980083002039579,10,0.195
threshold_2,threshold,0.1,1,1,5,3.294713482854933,0.7128641171450675,10,0.195
threshold_2,threshold,0.1,1,2,5,3.317477665239597,0.6900999347604035,10,0.195
threshold_2,threshold,0.1,1,3,5,3.312605983669903,0.6949716163300967,10,0.195
threshold_2,threshold,0.1,1,4,5,3.3486435950839177,0.6589340049160828,10,0.195
threshold_2,threshold,0.1,1,5,5,3.325853436833502,0.6817241631664966,10,0.195
threshold_2,threshold,0.1,1,6,5,3.3625919225921805,0.6449856774078194,10,0.195
threshold_2,threshold,0.1,1,7,5,3.3560543339652895,0.6515232660347092,10,0.195
threshold_2,threshold,0.1,1,8,5,3.273505223107832,0.7340723768921689,10,0.195
threshold_2,threshold,0.1,1,9,5,3.4343921072788586,0.5731854927211407,10,0.195
threshold_2,threshold,0.1,1,0,6,3.4384002839286247,0.5691773160713767,10,0.195
threshold_2,threshold,0.1,1,1,6,3.283502194702196,0.7240754052978037,10,0.195
threshold_2,threshold,0.1,1,2,6,3.323775933781261,0.6838016662187393,10,0.195
threshold_2,threshold,0.1,1,3,6,3.3733151393566563,0.6342624606433426,10,0.195
threshold_2,threshold,0.1,1,4,6,3.3387669343114816,0.6688106656885195,10,0.195
threshold_2,threshold,0.1,1,5,6,3.356020768157279,0.6515568318427218,10,0.195
threshold_2,threshold,0.1,1,6,6,3.3399369181407845,0.6676406818592163,10,0.195
threshold_2,threshold,0.1,1,7,6,3.34973303598576,0.6578445640142403,10,0.195
threshold_2,threshold,0.1,1,8,6,3.333272836605766,0.674304763394233,10,0.195
threshold_2,threshold,0.1,1,9,6,3.432004997983492,0.5755726020165088,10,0.195
threshold_2,threshold,0.1,1,0,7,3.400442229647522,0.607135370352478,10,0.195
threshold_2,threshold,0.1,1,1,7,3.2985276342333227,0.7090499657666784,10,0.195
threshold_2,threshold,0.1,1,2,7,3.3051940147377286,0.7023835852622706,10,0.195
threshold_2,threshold,0.1,1,3,7,3.377205815419726,0.6303717845802743,10,0.195
threshold_2,threshold,0.1,1,4,7,3.3954711139464404,0.6121064860535608,10,0.195
threshold_2,threshold,0.1,1,5,7,3.339389250408555,0.6681883495914467,10,0.195
threshold_2,threshold,0.1,1,6,7,3.3406666481522835,0.6669109518477164,10,0.195
threshold_2,threshold,0.1,1,7,7,3.3211438180560817,0.6864337819439194,10,0.195
threshold_2,threshold,0.1,1,8,7,3.2967901179181305,0.7107874820818689,10,0.195
threshold_2,threshold,0.1,1,9,7,3.43220857420705,0.5753690257929501,10,0.195
threshold_2,threshold,0.1,1,0,8,3.375255280121587,0.6323223198784133,10,0.195
threshold_2,threshold,0.1,1,1,8,3.1712290124226934,0.8363485875773061,10,0.195
threshold_2,threshold,0.1,1,2,8,3.2752630322942835,0.7323145677057167,10,0.195
threshold_2,threshold,0.1,1,3,8,3.2482026866576525,0.7593749133423491,10,0.195
threshold_2,threshold,0.1,1,4,8,3.3181592488697724,0.6894183511302269,10,0.195
threshold_2,threshold,0.1,1,5,8,3.3038202044935296,0.703757395506469,10,0.195
threshold_2,threshold,0.1,1,6,8,3.267819500905425,0.7397580990945762,10,0.195
threshold_2,threshold,0.1,1,7,8,3.271512749906733,0.7360648500932684,10,0.195
threshold_2,threshold,0.1,1,8,8,3.2453691871840897,0.7622084128159089,10,0.195
threshold_2,threshold,0.1,1,9,8,3.380453048142623,0.6271245518573777,10,0.195
threshold_2,threshold,0.1,1,0,9,3.4574338920338046,0.550143707966196,10,0.195
threshold_2,threshold,0.1,1,1,9,3.3064083392150145,0.7011692607849855,10,0.195
threshold_2,threshold,0.1,1,2,9,3.37264017037196,0.6349374296280395,10,0.195
threshold_2,threshold,0.1,1,3,9,3.4719515448669838,0.5356260551330163,10,0.195
threshold_2,threshold,0.1,1,4,9,3.462407690751819,0.5451699092481802,10,0.195
threshold_2,threshold,0.1,1,5,9,3.454853238596742,0.5527243614032592,10,0.195
threshold_2,threshold,0.1,1,6,9,3.4257592321924637,0.5818183678075356,10,0.195
threshold_2,threshold,0.1,1,7,9,3.4309838270254227,0.5765937729745774,10,0.195
threshold_2,threshold,0.1,1,8,9,3.4075722094371153,0.6000053905628857,10,0.195
threshold_2,threshold,0.1,1,9,9,3.5208155054866848,0.48676209451331454,10,0.195
threshold_1,threshold,0.1,1,0,0,3.449018676310513,0.558558923689487,10,0.195
threshold_1,threshold,0.1,1,1,0,3.3489405175329696,0.6586370824670309,10,0.195
threshold_1,threshold,0.1,1,2,0,3.4363975823302795,0.5711800176697205,10,0.195
threshold_1,threshold,0.1,1,3,0,3.42788439461391,0.5796932053860896,10,0.195
threshold_1,threshold,0.1,1,4,0,3.4030921396634306,0.604485460336569,10,0.195
threshold_1,threshold,0.1,1,5,0,3.3742102216806007,0.6333673783193998,10,0.195
threshold_1,threshold,0.1,1,6,0,3.3801646985773073,0.6274129014226933,10,0.195
threshold_1,threshold,0.1,1,7,0,3.3920264294664526,0.6155511705335481,10,0.195
threshold_1,threshold,0.1,1,8,0,3.352709888508305,0.6548677114916948,10,0.195
threshold_1,threshold,0.1,1,9,0,3.5424924921079928,0.4650851078920054,10,0.195
threshold_1,threshold,0.1,1,0,1,3.32765889475178,0.6799187052482201,10,0.195
